Column,Count_1
outrosSintomas_MOLEZA____________________________________________________________________________CTT+_SOBRINHO_JEUSE_LEITE,2
outrosSintomas_cansaço_cefaleia_mal_estar,2
outrosSintomas_calafrios_e_fraqueza.,2
outrosSintomas_NEGA_CTT+________________________________________________________________________________________________________________________________TRABALHO-CREAS,2
"outrosSintomas_RELATA_SENTIR_DOR_NO_CORPO,CONTATO_DE_CASO_POSITIVO",2
"outrosSintomas_DOR_NAS_COSTAS,CONTATO_COM_COVID_+",2
outrosSintomas_MIALGIA____CTT+_ESPOSA,2
outrosSintomas_cansaço_e_apatia,2
outrosSintomas_CONGESTÃO_NASAL_+_CANSAÇO,2
outrosSintomas_DOR_NO_CORPO._DIARREIA._AFIRMA_CONTATO_COM_POSITIVADO__ROSANA,2
outrosSintomas_PALIDEZ_CULTÂNEA__ADINAMIA,2
outrosSintomas_dor_corpo_espirros,2
outrosSintomas_DIONCEP,2
outrosSintomas_diarreia_dor_de_cabeça_dor_na_nuca,2
outrosSintomas_FRAQUESA_E_DOR_NO_CORPO,2
outrosSintomas_DOR_NO_CORPO_._CANSAÇO,2
outrosSintomas_Dor_em_MMII_e_Mialgia.,2
outrosSintomas_DIARREIA+hiperemia_conjutiva+OBSTRUCAO_NASAL,2
outrosSintomas_DOR_PELO_CORPO_DOR_NAS_COSTA,2
outrosSintomas_DOR_NO_CORPO._CANSEIRA_TRABALHA_NO_MERCADO_CHAMA_PARAISO-NEGA_CONTATO,2
outrosSintomas_DOR_NO_CORPO_________________________________________________________________________________________CTT+_LABORAL__________________________________________________TRAB_MUNDO_ANIMAL,2
outrosSintomas_Distúrbios_Gastrointestinais_e_Fadiga.,2
outrosSintomas_BOMPALGIA,2
outrosSintomas_DOR_NO_CORPO____________________________________________________________________________________________________________________________CONTATO_COM_H1N1,2
outrosSintomas_coceira_de_garganta,2
outrosSintomas_CEFALEIA_CORIZA,2
outrosSintomas_DOR_NO_CORPO._AFIRMA_CONTATO_NO_SERVIÇO._CUIDADORA,2
outrosSintomas_FEBRE__ALGIAS,2
outrosSintomas_DOR_NO_PEITOS,2
outrosSintomas_dor_torárica,2
outrosSintomas_ALGIA_RETRO_OCULAR,2
"outrosSintomas_dor_toracica,congestao_nasal,fadiga,mialgia,dor_n_aregiao_do_pescoco",2
outrosSintomas_ESPROS,2
outrosSintomas_PRINCIPALMENTE_NAS_ARTICULAÇÕES.,2
outrosSintomas_OLFATO_ALTERADO_E_PALADAR_ALTERADO,2
outrosSintomas_AGUSIA,2
outrosSintomas_ALTERAÇÃO_DO_NIVEL_DE_CONSCIENCIA,2
"outrosSintomas_OLHOS_COÇANDO,",2
outrosSintomas_falta_de_olfato,2
outrosSintomas_DOR_DER_CABEÇA,2
outrosSintomas_garganta_arranhando_até_16/01,2
outrosSintomas_DOR_NO_CORPO._TEVE_CONTATO_COM_CASO_POSITIVO,2
outrosSintomas_DOR_NO_CORPO;_DOR_NAS_JUNTAS;_DOR_NAS_COSTAS;_DOR_NO_PEITO;_CORPO_PINICANDO,2
outrosSintomas_MIALGIA_EM_MMII,2
outrosSintomas_INTUBADO_NO_POSTO_AERO_RANCHO,2
"outrosSintomas_dor_no_corpo,diarreia,fraqueza",2
outrosSintomas_ODINOFAGIA_e__MIALGIA,2
outrosSintomas_MIALGIA_E_PROSTRAÇÃO,2
outrosSintomas_TEVE_CONTATO_COM_ALGUEM_POSITIVO,2
outrosSintomas_Chiados,2
outrosSintomas_AFIRMA_CONTATO_NO_SERVIÇO._FAZENDA_BROTAS,2
outrosSintomas_DOR_NO_CORPO._AFIRMA_CONMTATO_COM_POSITIVADO_NO_SERVIÇO-_CASARÃO_ORIENTAL,2
outrosSintomas_TURVAÇÃO_DE_VISTA,2
outrosSintomas_DOR_NO_CORPO_E_INDISPOSIÇÃO,2
outrosSintomas_Distúrbios_Olfativo_e_Mialgia.,2
outrosSintomas_SATURAÇÃO_80%,2
outrosSintomas_nega_contato_com_positivado._do_lar.,2
outrosSintomas_COM_DIMINUIÇÃO_DA_ACUIDADE_AUDITIVA,2
outrosSintomas_CIDADE_JARDIM,2
outrosSintomas_dor_no_corpo_em_geral,2
outrosSintomas_TAMPONAMENTO_DO_OUVIDO_BILATERAL,2
outrosSintomas_SINCOPE_E_CRISE_CONVULSIVA,2
outrosSintomas_ECZANTEMAS____CTT+_PAI,2
outrosSintomas_DIARREIA_CALAFRIOS_MIALGIA,2
outrosSintomas_OTALGIA_E_MIALGIA,2
outrosSintomas_GARGANTA_COM_PIGARRO,2
outrosSintomas_coriza_e_diarreia,2
outrosSintomas_DOR_EM_FO_TPO_PONTADA,2
outrosSintomas_URTICARIA_EM_MMSS,2
outrosSintomas_Dor_Toracica_Posterior,2
outrosSintomas_FALTA_DE_AR/CORIZA,2
outrosSintomas_FRAQUEZA_DORES_MUSCULARES_DOR_NAS_ARTICULAÇOES,2
outrosSintomas_CONGESTÃO_NASAL______________________________________________________________TRAB_AUTONOMO_OFICINA______________________________________________CTT+_FILHO_GUILHERME,2
"outrosSintomas_VOMITOS,RUSH_CUTANEO",2
outrosSintomas_dor_cervical_e_lombalgia,2
outrosSintomas_Sem_Apetite_E_Mal_Estar,2
outrosSintomas_Disgeusia,2
outrosSintomas_dor_no_corpo_e_nas_juntas,2
outrosSintomas_CTT+_PRIMA_REGIANE_DINIZ__________________________________________________________________________________________________________TRAB_TORNEIARIA,2
outrosSintomas_DOR_NAS_COSTAS_CALAFRIOS,2
outrosSintomas_DOR_NO_CORPO_______________________________________________________________________________________________________TRAB_CRAS_PARAISO,2
outrosSintomas_DOR_NO_CORPO.NEGA_CONTATO_COM_POSITIVADO-_TRABALHA_NA_ESCOLA_JOSE_CARLOS_E_ESCOLA_FLORES.,2
outrosSintomas_CANSAÇOC_CONTATO_COM_PARENTES_COM_COVID,2
outrosSintomas_espirros_dor_corpo,2
outrosSintomas_TRANCANDO_NARIZ,2
outrosSintomas_anosmia_e_ageusia._Contato_com_caso_positivo,2
outrosSintomas_Diarreia_e_desconforto_respiratório,2
outrosSintomas_FRAQUESA_NAS_PERNAS_E_DORES_NO_CORPO,2
outrosSintomas___Vertigem,2
outrosSintomas_ESTADO_FEBRIL,2
outrosSintomas_ROUQUIDÃO___________________________________________CTT+_ESPOSA___________________________________________________________________TRAB_FARMAÇIA_FUZAFARMA,2
outrosSintomas_DESCONFORTO_RESPIRATÓRIO_+_DOR_TORACICA,2
outrosSintomas_espirros_e_coriza_há_4_dias_que_evoluiu_com_dor_na_garganta,2
outrosSintomas_DOR_SUPRAPUBICA,2
outrosSintomas_EDEMA_E_HIPEREMIA_EM_MMII,2
"outrosSintomas_desaturação,hipotensão,mal_estar",2
outrosSintomas_ENJOO_E_FRAQUEZA,2
outrosSintomas_SUOR_EXTREMO,2
outrosSintomas_DIARREÍA,2
outrosSintomas_TONTURA_________________________________________________________TRAB_COPASUL_____________________________________________CTT+_ESPOSO_VILSON_RODRIGUES,2
outrosSintomas_OLHO_LAGRIMEJANDO,2
outrosSintomas_Dor_nos_Rins_ou_na_Região_Lombar,2
outrosSintomas_TAMBÉM_ESTOU_COM_DORES_NO_CORPO,2
outrosSintomas_FRAQUEZA_DOR_EM_TORAX,2
outrosSintomas_VISITA_AO_PROJETO,2
outrosSintomas_DOR_NO_CORPPO_____CTT+_FILHO,2
outrosSintomas_CONTATO_COM_COVID_19_POSITIVO,2
outrosSintomas_DOR_NAS_COSTAS_E_LOMBALGIA,2
outrosSintomas_CONGESTAO_NASAL+DIARREIA,2
outrosSintomas_DORSALGIA______TRAB:_PREFEITURA/LICITIÇÃO,2
outrosSintomas_intubado,2
outrosSintomas_fraquezas,2
outrosSintomas_DOR_NO_CORPO_/_CANSAÇO,2
outrosSintomas_CALAFRIOS/MIALGIA,2
outrosSintomas_espirros___/Mãe:_Suzel_Jorge_Cunha,2
outrosSintomas_nao_tem,2
outrosSintomas_sintomas_com_inicio_há_02_dias,2
outrosSintomas_dorsalgia_e_obstrução_nasal,2
outrosSintomas_TC_VIDRO_FOSCO,2
outrosSintomas_CONGESTÃO_NASAL_E_DIFICULDADE_PARA_RESPIRAR,2
outrosSintomas_fraquesa_e_mialgias,2
outrosSintomas_NARIZ_TRANCADO_/_UBSF_MORRO_DO_AMARAL,2
outrosSintomas_DIARREIA_/_VOMITOS,2
outrosSintomas_Dor_Costas_/Dor_Pernas,2
outrosSintomas_MIALGIA_+_CONTATO_POSITIVO_TAYARA_KAYLANE_GONCALVES,2
outrosSintomas_coriza_e_irritação_garganta-sic,2
outrosSintomas_mãe_Daniela_Brati_Medeiros,2
outrosSintomas_DIARRÉIA/_VÔMITOS/_DOR_ABDOMINAL,2
outrosSintomas_Calafrios_/_Constipação_Nasal,2
"outrosSintomas_GARGANTA_IRRITDA,",2
outrosSintomas_Nausea_E_Vômitos,2
outrosSintomas_taquidispneico_moderado,2
outrosSintomas_Descopensação_Glicêmica,2
"outrosSintomas_DORSALGIA,ODINOFAGIA,ESPIRROS,DISURIA,IMUNIZADA_COM_Á_VACINA_DE_COVID",2
"outrosSintomas_perca_de_apetite,Obstrução_nasal",2
outrosSintomas_Dor_em_BV_/_Mal-Estar_/_Mialgia,2
outrosSintomas_MIALGIA/_ROUQUIDÃO,2
outrosSintomas_molesa,2
outrosSintomas_asteniaDispneia,2
outrosSintomas_VÔMITO_E_DIARRÉIA,2
outrosSintomas_FRAQUEZA_E_SUDORESE,2
outrosSintomas_INSUFICIENCIA_RESPIRATOTIA_AGUDA,2
outrosSintomas_nariz_obstruido,2
"outrosSintomas_diarreia,cansaço,dor_toracica",2
outrosSintomas_crianca_estuda_barao_de_congonhas__5°_ano,2
outrosSintomas_DOR_NA_MANDIBULA,2
outrosSintomas_Diarreia_dor_no_corpo_/fadiga,2
outrosSintomas_CANSASO_AO_FALAR,2
outrosSintomas_Sangramento_Nasal_De_Inicio_Súbito,2
outrosSintomas_quadro_febril,2
outrosSintomas_cansaço_/_dor_no_corpo,2
outrosSintomas_CPF_06965142901,2
"outrosSintomas_CALAFRIOS,GONGESTAO_NASAL,NAUSEA,VOMITO,COLICA_ABDOMINAL",2
outrosSintomas_fadiga_e_sibilos_pulmonar,2
"outrosSintomas_ODINOFALGIA,CONGESTÃO_NASAL,DORSALGIA,",2
outrosSintomas_DOR_NAS_COSTAS_E_PERNAS,2
outrosSintomas_CONGESTÃO_NASAL/OUVIDO_COM_ZUMBIDO,2
"outrosSintomas_NAUSEAS,DOR_TORACICA,ODINOFAGIA,",2
outrosSintomas_FADIGA_E_SATURAÇÃO_MENOR_QUE_95%,2
outrosSintomas_CONGESTÃO_NASAL_E_ROUQUIDÃO,2
"outrosSintomas_IRRITABILIDADE,CONFUSAO,INAPETENCIA",2
outrosSintomas_mal_estar_e_fadiga,2
outrosSintomas_Sem_olfato,2
outrosSintomas_Lobalgia,2
outrosSintomas_DOR_NO_ESTOMAGO_E_DISÚRIA,2
outrosSintomas_Dor_Abdominal_E_Cólica,2
outrosSintomas_tosse_seca_e_calafrios_há_3_dias.,2
outrosSintomas_Mialgiam_Odinofagia,2
outrosSintomas_dor_torácica_posterior,2
outrosSintomas_CONTATOS,2
outrosSintomas_CONTATO_PCR_+,2
outrosSintomas_DOR_DO_CORPO,2
"outrosSintomas_NARIZ_ENTUPIDO,MIALGIA,ARDENCIA_OCULAR",2
outrosSintomas_DORE_MUCULARES,2
outrosSintomas_hiperemia_e_lacrimejamento_ocular_.,2
outrosSintomas_TC_vidro_fosco,2
outrosSintomas_Doa_Abdominal,2
"outrosSintomas_ODINOFAGIA,SENSACAO_FEBRIL",2
outrosSintomas_dores__no_corpo,2
outrosSintomas_DORRES_ARTICULARES,2
outrosSintomas_ROUQUIDÃO_E_FRAQUEZA,2
"outrosSintomas_ICTERICIA,HIPOTENSÃO",2
"outrosSintomas_VOMITOS,DIARREIA,DOR_ABDOMINAL",2
outrosSintomas_QUEDA_SATURACAO,2
outrosSintomas_dor_na__inspiração,2
outrosSintomas_coloração_amarelo-esverdeada,2
"outrosSintomas_OLHOS_PESADO,CALAFRIOS_VESTIGENS",2
outrosSintomas_QUEIXAS_DE_MOLEZA,2
outrosSintomas_(CSF_CENTRO),2
outrosSintomas_RESFRIADO_E_PEITO_CHIANDO,2
outrosSintomas_nega_febre_outros_sintomas.,2
outrosSintomas_Odinofágia_e_cansaço,2
outrosSintomas_Dor_No_Peito_E_Dor_Nas_Costas,2
outrosSintomas_Algia_ocular,2
outrosSintomas_tremores_e_congstão_nasal,2
outrosSintomas_mae_Celia_Teresa_Nunes_de_Almeida,2
outrosSintomas_CPF_117.145.989-00,2
outrosSintomas_Congestão_nasal_e_mialgia,2
outrosSintomas_DOR_NO_TÓRAX_ANTERIOR_IRRADIANDO_PARA_TÓRAX_POSTERIOR,2
outrosSintomas_dor_no_corpo_e_dor_de_ouvido,2
outrosSintomas_VONTADE_VOMITAR,2
outrosSintomas_paciente_apresentou_ha_6_dias_tosse,2
outrosSintomas_FRANQUEZA_NAS_PERNAS,2
outrosSintomas_Saturação_<95%_(oximetro_de_residencia),2
outrosSintomas_LOMBALGIA+DOR_TORACICA,2
outrosSintomas_OBSTRUÇAÕ_NASAL,2
outrosSintomas_ESPIRRO_E_SUDORESE,2
outrosSintomas_TOSSE_E_FERIMENTO_NOS_LABIOS_HA_UMA_SEMANA,2
outrosSintomas_CONGESTAO_NASAL/CALAFRIOS/DIARREIA/ESPIRROS,2
outrosSintomas_ÊMESE_E_INAPETÊNCIA,2
outrosSintomas_Dor_Nas_Costas_-_Contato_Com_Covid_+_Sem_Máscara,2
outrosSintomas_TONTURA;_INDISPOSIÇÃO,2
outrosSintomas_edema_em_mie_ha_2m_c_piora_recente,2
outrosSintomas_CANSAÇO/_DOR_NOS_OLHOS,2
outrosSintomas_ESCARRO__SANGUINOLENTO,2
outrosSintomas_LOMABALGIA,2
outrosSintomas_ZUMBIDO.,2
outrosSintomas_Dor_no_corpo_e_calafrios,2
outrosSintomas_FRAQUEZA_/__DOR_NO_CORPO,2
outrosSintomas_dores_nos_ouvidos,2
outrosSintomas_MIAL_,2
outrosSintomas_anosmia_e_odinofagia,2
outrosSintomas_Dor_Em_Mmiis._Dor_Na_Região_Posterior_Nas_Costas,2
"outrosSintomas_MIALGIA,INAPOTENCIA",2
outrosSintomas_FRAQUEZA_E_PERDA_DE_APETITE,2
"outrosSintomas_DIARREIA,DOR_ABDOMINAL,NAUSEA,CORIZA,MIALGIA.",2
outrosSintomas_Algia_geral,2
outrosSintomas_FRAQUEZA_E_DOR_AS_ARTICULÇAO,2
outrosSintomas_CHIADO_NO_PEITO_(sic),2
outrosSintomas_DOR_DE_BARRIGA.,2
outrosSintomas_NAO_DESCRITO,2
"outrosSintomas_DIARREIA,ASTENIA,HIPOREXIA",2
"outrosSintomas_Diarreia,Cefaleia",2
outrosSintomas_SEM_SINTOMAS_SO_COMPROVAÇÂO,2
outrosSintomas_náuseas_ou_vômitos,2
outrosSintomas_MIALGIA;_DOR_NO_PEITO,2
outrosSintomas_Mialgia___/mãe:_Leonida_de_Souza,2
outrosSintomas_AUSENCIA_DO_OLFATO,2
outrosSintomas_Mal-Estar/Mialgia,2
outrosSintomas_CONTATO_COM_POSITIVADO._VIAGEM_PORTO_ALEGRE_.,2
outrosSintomas_tortura,2
outrosSintomas_Erupçoes_Cutaneas,2
"outrosSintomas_MIALGIA,FRAQUEZA,NAUSEAS",2
outrosSintomas_DORES_NO_CORPO_E_VOMITO.,2
outrosSintomas_Espirro_Congestao_Nasal,2
outrosSintomas_Coleta_de_placenta,2
outrosSintomas_indisposição___/mãe:_Clarice_Korczagin,2
outrosSintomas_Mal_Estar_E_Congestao_Nasal,2
outrosSintomas_Mialgia_E_Lacrimejamento_Ocular,2
outrosSintomas_DIFICULDADES_PARA_RESPIRAR,2
outrosSintomas_mal_estar_/_mae_Meribes_Freeira_da_Silva,2
"outrosSintomas_Visão_Turva,Fraqueza",2
outrosSintomas_ÊMESE_E_DOR_ABAIXO_DAS_COSTELAS,2
outrosSintomas_OBSTRUÇÃO_NASAL_E_ESPIRROS,2
outrosSintomas_ADIBAMIA,2
outrosSintomas_DOR_ARCOS_COSTAIS,2
outrosSintomas_MIALGIA_FEBRE_CEFALEIA,2
outrosSintomas_calafrio_e_fadiga,2
outrosSintomas_VÔMITO_/_UBSF_MORRO_DO_AMARAL,2
outrosSintomas_Mialgia___/mãe:_Maria_Helena_Alves,2
"outrosSintomas_DIARREIA,ADNAMIA,NAUSEA/VOMITO,PRODUÇÃO_DE_ESCARRO,DOR_TORACICA,CALAFRIO,CONGESTAO_NASAL,ESPIRROS",2
outrosSintomas_PROSTRAÇÃO_ESPIRROS,2
outrosSintomas_EXREMIDADES_FRIAS,2
outrosSintomas_MAE_COM_COVID-19_+,2
outrosSintomas_polimialgia,2
"outrosSintomas_DOR_NO_CORPO,PERDA_DO_APETITE",2
outrosSintomas_SINTOMAS_GRIPAISS,2
outrosSintomas_DOR_OUVIDO_DIREITO,2
outrosSintomas_NASOFARINGITE_AGUDA,2
outrosSintomas_CONGESTAO_NASAL/TONTURA,2
outrosSintomas_Astenia_e_hiporexiaPerda_De_Paladar,2
outrosSintomas_Dor_ao_Urunar_e_Dor_Abdominal.,2
outrosSintomas_VOMITO/ALGIA_GERAL,2
outrosSintomas_congestão_nasal_e_rouquidão,2
outrosSintomas_MIALGIA_;_VOMITOS,2
outrosSintomas_Não_foi_informado_CBO_mas_é_profissional_da_saúde,2
outrosSintomas_ha_2_dias.,2
outrosSintomas_CONGESTAO_NASAL/MIALGIA/ASTENIA/DOR_ABDOMINAL,2
outrosSintomas_Diarréia_/_Mal-Estar_/_Mialgia,2
outrosSintomas_Dor_de_ouvido_/mãe:__Nadia_Azevedo_Tassinari_Caminha,2
outrosSintomas_FRAQUEZA;_DOR_NO_PEITO,2
outrosSintomas_DORES_DO_CORPO,2
outrosSintomas_sintomas_gripais_/_mae_Daniela_Cristina_Gacho_Fossile,2
outrosSintomas_cansaço_/_mae_Arlene_Hastreuter_Zipperer,2
outrosSintomas_Mãe:_Alisa_dos_Santos,2
outrosSintomas_Dor_Retrorbicular,2
"outrosSintomas_MIALGIA_FEBRE,TOSSE,",2
outrosSintomas_diarreia_/_mae_Ede_da_Neves_Pfutzenreuter,2
outrosSintomas_cansaço_e_náuseas,2
outrosSintomas_CONGESTAO_E_TONTURA,2
outrosSintomas_DOR_TORACICA_E_MIALGIA,2
outrosSintomas_mãe:_Leonir_Mascarinhode_Quieros,2
outrosSintomas_ENJOADO,2
outrosSintomas_mal_estar_e_espirros,2
outrosSintomas_Urina_Escura,2
outrosSintomas_Cogestao_Nasal,2
outrosSintomas_CONGESTÃO_NASALMIALGIA,2
outrosSintomas_DOR_MUSCULAR.,2
outrosSintomas_DORES_MUSCULARES_E_ESPIRROS,2
outrosSintomas_Edema_/_Mal-Estar,2
"outrosSintomas_TAX_38,8",2
outrosSintomas_DESCONFORTO_ABDOMINAL_E_NARIZ_ENTUPIDO,2
outrosSintomas_FERIDA_NO_CORPO,2
outrosSintomas_Esternutação,2
outrosSintomas_sintomas_gripais_/_mãe_Célia_Spezia_Garcia,2
outrosSintomas_Hipertermia_/_Mialgia_/_Prostação,2
outrosSintomas_ouvidos_tampados,2
outrosSintomas_obstrução_nasal_esquerda,2
outrosSintomas_REBAIXAMENTO_DE_NIVEL_DE_SENSORIO,2
outrosSintomas_MIALGIA_E_DOR_TORACICA,2
outrosSintomas_DORES_NO_CORPO_E_FRAQUEZA,2
outrosSintomas_Mialgia_/_Mal-Estar_/_Astenia,2
outrosSintomas_mialgia___/mãe:_Maria_Luiza_Kleinschmidt_Carneiro,2
outrosSintomas_MAL_ESTAR_+_MIALGIA,2
outrosSintomas_RUIDO_RESPIRATÓRIO,2
outrosSintomas_Diarréia_/_mãe:Janir_Teresinha_Valler_Fernandes,2
outrosSintomas_mãe:_Marilei_Tavares_Vieira_Gregorio,2
outrosSintomas_DIARREIA_E_ALGIA_E_MMII,2
"outrosSintomas_ENJOO,TONTURA,MIALGIA",2
outrosSintomas_Contato_Direto,2
outrosSintomas_FADIGA_E_VÔMITO,2
outrosSintomas_dor_nas_costas/_vômitos,2
outrosSintomas_QUEDA_DO_ESTADO_GERAL_+_SAT._O2<95%,2
outrosSintomas_RENAL_DIAL´ÍTICO,2
outrosSintomas_HA_15_DIAS_TEVE_PNEUMONIA_TRATADA_COM_ERITROMICINA,2
"outrosSintomas_DIARREIA_,ASMA",2
outrosSintomas_sem_paladar_e_mal-estar,2
outrosSintomas_HA_2_DIAS_FEBRE,2
outrosSintomas_AGEUISA,2
outrosSintomas_dor_nas_costas/_calafrios/_disfonia,2
outrosSintomas_vômito_e_hemoptise,2
outrosSintomas_dor_nas_costas/_diarreias,2
outrosSintomas_TC:_CO-RADS_5_COM_ACOMETIMENTO_DE_75%,2
outrosSintomas_bva,2
outrosSintomas_Sat.O<95,2
"outrosSintomas_PIGARRO_NA_GARGANTA,SECEÇÃO_NA_GARGANTA,DESCONFORTO_ABDOMINAL,NAUSEA",2
outrosSintomas_MIALGIA_E_ASTENIA_I,2
outrosSintomas_SUDORESE_+_TAQUIPNEIA,2
outrosSintomas_CEFALEIA_E_ESPIRRO,2
outrosSintomas_PERDA_DE_PESO;_TAQUIDISPNEIA,2
outrosSintomas_GOTEJAMENTO_POS_NASAL_E_ODINOFAGIA,2
outrosSintomas_pele_e_ohos_amarelados_em_rn,2
outrosSintomas_ECLAMPSIA,2
outrosSintomas_ESPIRROS_E_NAUSEAS,2
outrosSintomas_MIALGIA_E_VOMITOS,2
outrosSintomas_DESATURANDO_94%,2
outrosSintomas_DESCONFORTO_RESPIRATÓRIO/_APERTO_TORACICO,2
outrosSintomas_FALTA_DE_AR_ASTENIA,2
outrosSintomas_outrso,2
outrosSintomas_COVID_POSITIVO_HA_5_MESES,2
outrosSintomas_PARENTE_INTERNADO_ESTA_DE_ACOMPANHANTE,2
outrosSintomas_fraqueza/_dor_no_corpo,2
outrosSintomas_ODIONOFAGIA,2
outrosSintomas_CANSAÇO_E_DOR_NOS_OLHOS,2
outrosSintomas_DOR_NO_TORAX__FADIGA_DOR_NO_CORPO,2
outrosSintomas_O_LABORATÓRIO_NÃO_DESCREVEU_OS_SINTOMAS,2
outrosSintomas_paciente_internado_grave,2
outrosSintomas_condições;neurologica_cronica,2
outrosSintomas_GRIPE_/NARIZ_INTUPIDO,2
outrosSintomas_CEFALEIA_E_MIALGIA._NEGA_DEMAIS_QUEIXAS.,2
"outrosSintomas_diarreia,desconforto_respiratorio,saturaçãoO2<95%",2
outrosSintomas_DR_E_QUEDA_DE_SATURAÇÃO,2
outrosSintomas_VOMITO;_HEMOPTISE,2
outrosSintomas_DOR_NO_CORPO_E_DIFICULDADE_DE_RESPIRAR,2
"outrosSintomas_CONGESTÃO_NASAL,ARDNCIA_OROFARINGA",2
outrosSintomas_SATO2_<_95%_E_DIARREIA,2
outrosSintomas_N_TEM,2
outrosSintomas_dor_no_corpo_mal_estar,2
outrosSintomas_DOR_NAS_COSTA_E_ESPIRROS,2
outrosSintomas_REBAIXAMENTO_DE_SATURAÇÃO_SUBITA,2
outrosSintomas_Amigdalite,2
outrosSintomas_SUSPEITO_DE_COVID-19,2
"outrosSintomas_FEBRE_ALTA_(39,7°C_AFERIDA_EM_CASA)",2
outrosSintomas_TC:_25-50%_EM_VF,2
outrosSintomas_TC:_25%_EM_30/10/2021,2
outrosSintomas_PCT_PORTADOR_DE_TB,2
outrosSintomas_PURIDO_PELO_CORPO,2
outrosSintomas_ESPOSO_COM_COVID-19._ASTENIA,2
outrosSintomas_INFLAMAÇÃO_NO_OUVIDO,2
outrosSintomas_TOSSE_HA_07_DIAS.,2
"outrosSintomas_RELATA_DOR_DE_GARGANTA,AMIDALITE,DOR_NO_ESTOMAGO,CORIZA",2
outrosSintomas_Peito_Dolorido,2
outrosSintomas_SECREÇÃO_SANGUINOLENTA,2
outrosSintomas_SECREÇÃO_NASAL_e_MAL_ESTAR,2
outrosSintomas_DOR_NO_PESCOOÇO,2
outrosSintomas_cefalaia_e_dor_nas_costas,2
outrosSintomas_Mialgia_e_vômitos,2
outrosSintomas_MILAGIA_E_ASTENIA,2
outrosSintomas_fadiga;_contato_c_familiar_+,2
outrosSintomas_FADIGA_CEFALIA,2
outrosSintomas_SATURAÇÃO_O2<95%_E_FADIGA,2
"outrosSintomas_CALAFRIOS,ASTENIA,IMUNIZADO_COM_Á_VACINA_COVID,",2
outrosSintomas_DIARREIA_VOMITO_MIALGIA,2
outrosSintomas_Congestão_nasal_e_Espirros.,2
outrosSintomas_DESCONFORTO_TORACICA,2
outrosSintomas_DOR_TORAcica;_mialgia;,2
outrosSintomas_CEFALEIA_E_DOR_DE_OUVIDO,2
outrosSintomas_CANSAÇO/CONGESTAO_NASAL,2
"outrosSintomas_MIALGIA,ESPIRROS_E_PROSTAÇAO",2
"outrosSintomas_MIALGIA,DOR_OCULAR_E_FRAQUEZA",2
outrosSintomas_MIALGIA_CONGESTÃO,2
outrosSintomas_DOR_NO_CORPO_E_CONSTIPADO,2
outrosSintomas_SATURAÇAO_MENOR_95%,2
outrosSintomas_Congestão_nasal_e_Mialgia.,2
"outrosSintomas_CONGESTÃO,NASAL",2
outrosSintomas_-SOLICITO_TESTE_COVID,2
outrosSintomas_mialgia;_diarreia,2
outrosSintomas_DESCONFORTO_RESPIRATORIO_E_ANOSMIA.,2
outrosSintomas_VARIANTE_DELTA,2
"outrosSintomas_SIM,NAO_INFORMADO",2
outrosSintomas_Dor_no_Peito_e_Lombar.,2
outrosSintomas_DOR_HIPOCONDRIO_D,2
outrosSintomas_Dor_Toracia,2
outrosSintomas_TOSSE_SECA_FALTA_DE_AR_CATARRO,2
outrosSintomas_PACIENTE_COM_OUTRA_CLINICA,2
outrosSintomas_Sibilos_difusos,2
outrosSintomas_MAL_ESTAR_INAPETENCIA,2
"outrosSintomas_secreção_marrom,amarela_e_verde_escura._Sinusite?_Paciente_relata_estar_amamentando.",2
"outrosSintomas_DIARREIA,ESCARRO,CONGESTAO_NASAL/CONJUTIVAL,MANCHAS_VERMELHAS,DOR_ABDOMINAL",2
outrosSintomas_DOR_ABDOMINALO,2
outrosSintomas_HÁ_4_DIAS._NO_MOMENTO_AFEBRIL,2
"outrosSintomas_CONGESTÃO_NASAL,SECREÇÃO,ESPIRROS,DIARREIA_,MIALGIA,DOR_TORAXICA",2
outrosSintomas_DOR_NO_CORPO/CANSACO,2
outrosSintomas_VOMITO/DOR_NAS_COSTAS/PEITO_CHEIO/DIARREIA/_100%_VACINADA,2
"outrosSintomas_DARSALGIA_,ALGIA_E_DOR_TORACICA",2
outrosSintomas_CONGESTÃO_NASAL_E_CEFALEIA,2
"outrosSintomas_MIALGIA,ESPIRROS,ASTENIA",2
outrosSintomas_fADIGA,2
outrosSintomas_Espirros-_Dor_nas_costas,2
outrosSintomas_MIALGIA/_DOR_NAS_COSTA_/_DOR_TORACICA/,2
outrosSintomas_MIALGIA/CANSAÇO/DIARREIA,2
outrosSintomas_dor_nas_costas/_cansaço,2
outrosSintomas_CANSAÇO/ENJÔO/CONGESTÃO_NASAL,2
outrosSintomas_CLAFRIOS__,2
outrosSintomas_TC_COM_OPACIDADES_EM_VIDRO_FOSCO_PERIFERICO_E_CONSOLIDAÇÃO,2
outrosSintomas_ALGIA_EM_CORPO_E_TORACICA,2
"outrosSintomas_FEBRE,DOR_NO_CORPO,CORIZA",2
"outrosSintomas_DIARREIA,DOR_NO_CORPO_E_CONGESTÃO_NASAL",2
"outrosSintomas_SATURAÇÃO_BAIXA,BRONCOESPASMO",2
outrosSintomas_PERDA_DE_AUDICAO,2
